dateTime,authorName,Message
2022-12-20 20:42:45,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,จริง หากเป็นอเมริกา โดนแน่นอน สอบสวนจนได้คนผิด
2022-12-20 20:42:47,ดาวเนปจูน ข้อ(三)FAIYEN⛩️🔥,เหลือดีกว่าขาด
2022-12-20 20:42:48,sawadeekrab2022,เรือรบไทยเเพ้คลื่นชายฝั่ง ยังไม่ทันรบ :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:
2022-12-20 20:42:53,magicmind,น่าจะ 50+ มะ เท่าคนขึ้นเรือ และเผื่อไปให้ชาวบ้าน
2022-12-20 20:43:00,Kumpa Puintawee,"ทุกวันนี่,,,ทหาร,,,หัว,,,,ค,,,,แต่งตัวเท,,,,,ใม่เคยรบกับใค,,,,"
2022-12-20 20:43:00,คนช่างฝัน,ประเมินตามเหตุการที่จะไปช่วย
2022-12-20 20:43:02,thunwa prakobsrikul,เรือลำนี้ไม่มีที่จอด จึงรออยู่ชายฝั่ง
2022-12-20 20:43:05,Nathapong,@Kukiya Nenaissance ไม่น่าใช่ อาวุธแพง ๆ ทั้งนั้น อยู่บนเรือ
2022-12-20 20:43:10,magicmind,จริงแต่เรือลำนึงน่าจะรู้ว่าบรรจุคนได้กี่คน
2022-12-20 20:43:11,Kukiya Nenaissance,ปกติแล้ว เรือต้องเอียงกี่% ถึงจะต้องสละเรือและขอความช่วยเหลือครับ
2022-12-20 20:43:17,Kantaprat Sirasittiwat,ไทยทานิค
2022-12-20 20:43:17,mata purra,ปชช.อยากรู้เเอาเรืออกไปทำอะไร เอาทหารออกไปร้อยกว่าคน ช่วยเหลือผู้ประสบภัย
2022-12-20 20:43:20,sawadeekrab2022,เรือรบไทยเเพ้คลื่นชายฝั่ง ยังไม่ทันรบ :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:
2022-12-20 20:43:22,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,เสื้อชูชีพต้องมี ×2 ของกำลังพล
2022-12-20 20:43:27,นายขนมครก,โดสพูดถูกถ้าอเมริกามีคนติดคุกตลอดชีวิตแน่ถ้าหากมีคนทำผิดจริง แล้วเกิดเหตุการณ์นี้
2022-12-20 20:43:31,Narong Charoenying,ผบ.ทร. โกหกคนทั้งประเทศเรื่อง ภาระกิจหรือครับ
2022-12-20 20:43:37,Nathapong,ไทยทานิค 
2022-12-20 20:43:37,TRWTS,ประยุทธอยู่ไหน ???
2022-12-20 20:43:40,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,อย่าเกรงใจ พูดตรงๆ ไปเลย
2022-12-20 20:43:42,sawadeekrab2022,เรือรบไทยเเพ้คลื่นชายฝั่ง ยังไม่ทันรบ :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:
2022-12-20 20:43:42,JrAEK Dc,สมาคม ศูนย์ วี.อาร์. จราจร (กทม)
2022-12-20 20:43:46,นายขนมครก,แต่ไม่ได้ชอบโดสนะ
2022-12-20 20:43:49,นายขนมครก,:face-orange-frowning::face-orange-frowning::face-orange-frowning::face-orange-frowning:
2022-12-20 20:43:51,Z. yuki,Capacity ของเรือคือเท่าไหร่ ต้องรู้แล้วไหม
2022-12-20 20:43:52,บรู๊ค ลินน์ NY,นึกถึงเรือไททานิค เรย อนาถแท้
2022-12-20 20:43:56,Tone Muramasa,โดนจับได้หลายอย่างเเล้วมั่วมาก
2022-12-20 20:43:56,Winwinๆ RedRabbit,เห็นไหม ภารกิจ คือไปร่วมงาน .... ทำไมไม่ไปรถ .... เสียหายมหาศาลขนาดไหน รู้ไหม !? ผบ.ทร. รับผิดชอบ เถ่อะครับ
2022-12-20 20:43:57,ดาวเนปจูน ข้อ(三)FAIYEN⛩️🔥,จนท.รัฐไทยรับชอบไม่เคยรับผิด
2022-12-20 20:43:57,สายบัว,ทหารเรือไม่มีเสื้อชูชีพ งง
2022-12-20 20:43:59,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,การพูดปลิ้นปล้อน พลิกลิ้น
2022-12-20 20:44:03,มนตรี พุ่มพฤกษ์,กระทรวงนี้งบเยอะสุด แต่ลงที่นายพลหมด
2022-12-20 20:44:07,Nathapong,ไทยทานิค โดน คลื่น 4m จม?
2022-12-20 20:44:08,TRWTS,ประยุทธ ซุ่มอยู่ไหนๆๆๆๆๆ
2022-12-20 20:44:12,sawadeekrab2022,เรือรบไทยเเพ้คลื่นชายฝั่ง ยังไม่ทันรบ :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:
2022-12-20 20:44:45,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,ประเทศแห่งการถอดบทเรียน
2022-12-20 20:44:47,𝘾𝙝𝙖𝙞 𝘼𝙢𝙪𝙡𝙚𝙩,ปลอดภัยทุกคน
2022-12-20 20:44:55,Cool Airny,มีปัญหาการสื่อสาร คั้งแต่ รมต ยัน ผบ
2022-12-20 20:44:58,Numb,สวัสดีครับคุณอ้อฟเดอะแสตนดาร์ด
2022-12-20 20:45:04,TRWTS,ประยุทธ รมต.กลาโหมอยูไหน ???
2022-12-20 20:45:10,thunwa prakobsrikul,ใครออกคำสั่งให้เรือลำนี้ไปร่วมงานวันเกิด และมีความสำคัญขนาดไหน?ครับ
2022-12-20 20:45:13,นายขนมครก,ถ้าสมมุติระดับผู้นำยังไม่รู้เลยว่าจะต้องบริหารจัดการอะไรยังไง ผมว่าลำบากนะ
2022-12-20 20:45:13,ดาวเนปจูน ข้อ(三)FAIYEN⛩️🔥,ถูกต้องครับ
2022-12-20 20:45:13,Winwinๆ RedRabbit,ฟังนะ ไอ้พวกที่ชอบบอกว่า ปชช.ไม่รู้
2022-12-20 20:45:15,mata purra,ทำไมปชช.ไม่รู้ว่านำเรือออกไปทำอะไร ปกปิดอะไร
2022-12-20 20:45:18,Kukiya Nenaissance,:thinking_face:
2022-12-20 20:45:20,mrxguys,หลายเหตุการณ์ที่เกี่ยวกับทหาร การตอบคำถามส่วนใหญ่จะแถ
2022-12-20 20:45:21,จันทร์เพ็ญ แก้วสะอาด,ระดับชาติแต่บริหารแค่ชูชีพไม่ได้อับอายทั่วโลก
2022-12-20 20:45:27,หว่าง เอวใว,ถ้าโรสอยู่บนนั้นคงไม่รอดเหมือนกัน:love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture:
2022-12-20 20:45:35,magicmind,ใช่เลย คิดเหมือนกัน ผู้รอดชีวิตก็ต้องใช้เวลาทำใจไรก่อนเพิ่งเจอเรื่องร้ายมา ใครไม่รู้มาสัมภาษณ์ไปเรื่อย
2022-12-20 20:45:39,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,แล้วที่บอกว่า เรือรั่ว ล่ะ
2022-12-20 20:45:39,TempleThai2020,เรือรบสมรรถภาพเทียบเท่าเรือหาปลา..โอ้ยขำ
2022-12-20 20:45:44,Numb,ถอดยศก่อนเลยถอดบทเรียนไม่เคยเกิดประโยชน์อะไร
2022-12-20 20:45:50,Nathapong,ไม่ให้ สัมพาด แล้วจะรู้ข้อมูลจากไหน?
2022-12-20 20:45:53,lookky,ผู้การเรือพลาดเต็มๆมีคนมาเพิ่มบนเรือไม่ขอเบิกเสื้อชูชีพเพิ่ม ไม่ตรวจสอบสภาพอากาศกับกรมอุทกศาสตร์ทหารเรือ คำสั่งสละเรือที่ช้าเกินไป ตอนมืดช่วยยากกว่าตอนสว่างแน่นอน
2022-12-20 20:45:54,Winwinๆ RedRabbit,เรือระดับนี้ ออกไปกันเองไม่ได้ เเน่นอน ... อย่าโยนผิดให้ผู้น้อย
2022-12-20 20:45:58,มนตรี พุ่มพฤกษ์,หมาเห่าเครื่องดับ ลมพัดก็พัง เสียงดังชิ้นส่วนหลุด
2022-12-20 20:45:58,Nathapong,ทร ก็ไม่บอก 
2022-12-20 20:45:59,Kukiya Nenaissance,มันจะไม่เป็นการปกปิดอะไรบางอย่างหรอครับ
2022-12-20 20:46:01,magicmind,มาให้เค้าพูดเพื่อนจมต่อหน้างี้ได้หรอ สภาพจิตใจเค้าจะเป็นไงเพิ่งรอดตายมา
2022-12-20 20:46:04,somchai sangaroon,เหมือนถามไม่ตรงคำตอบครับ
2022-12-20 20:46:05,mrxguys,ถ้าไปรบแล้วเรือจมจะไม่ว่าเลย
2022-12-20 20:46:06,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,ถอดบทเรียนทุกเรื่อง แม่เจ็ดดดดด
2022-12-20 20:46:10,Gunnewtype,ถามหาชูชีพตอบอะไรก็ไม่รู้
2022-12-20 20:46:28,นายขนมครก,ต้องเอาให้ชัดนะ
2022-12-20 20:46:30,H Hddfkf,ยังไม่ได้ซ้อมคำตอบ
2022-12-20 20:46:31,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,อาวุธเต็มลำ แต่การบำรุงรักษาไม่เข้าเป้า
2022-12-20 20:46:32,ดาวเนปจูน ข้อ(三)FAIYEN⛩️🔥,แล้วถ้าเหตุการณ์นี้คือการจงใจให้เกิดขึ้นมาล่ะ
2022-12-20 20:46:33,TRWTS,ทำไมสัมภาษณ์ทหารในเรือที่รอดไม่ได้ กบัวนายว่าหรือ ??
2022-12-20 20:46:36,阿三,ปกปิดอะไรแน่ๆเหตุการณ์สำคัญมากขนาดไหนจึงออกเรือ ทั้งที่มีความเสี่ยง
2022-12-20 20:46:38,Kumpa Puintawee,"ขอตอบ,,,,กําลังพลทีตาย,,,ใม่ใช่ลุกหลานมึง,,,,"
2022-12-20 20:46:40,mrxguys,ถอดบทเรียนเหมือนถอดกางเกงใน
2022-12-20 20:46:41,Alip_ Ba_Ta,แย้ง ไม่ให้ถามก่อน เด่วก็บีบลูกน้อง ให้พูดเหมือนกัน
2022-12-20 20:46:42,บรู๊ค ลินน์ NY,สื่อหลักในไทย พร้อมใจกันจั่วหัว ว่าแค่เรือเอียง หึหึ
2022-12-20 20:46:48,MONMON PARK,บรรทุกคนเยอะขยาดนั้นไปช่วยใครอ่ะครับ 
2022-12-20 20:46:51,ชัยพร ศรีสุวรรณ,กรม อุตุ ต้องแจ้ง ก่อน
2022-12-20 20:46:52,Youre,รู้อยู่นะว่า พายุเข้า อันตรายมาก พายุกลางทะเล แต่ยังออกเรือ ทำไมไม่เทียบท่า เรือลำนึง หยาดเหงื่อของคนไทยทุกคน แถม เป็นขยะทะเลอีก มีสายมีพิษต่างๆลงทะเล
2022-12-20 20:46:57,MONMON PARK,ใครเป็นคนแจ้งไป 
2022-12-20 20:47:07,Gunnewtype,ไปแดกกันเสร็จก่อนเดี๋ยวออกมาแถ ลงใหม่
2022-12-20 20:47:12,Numb,กองทัพไทยเคยรบกับใครนอกจากประชาชนคนไทยในประเทศถึงต้องซื้อเรือรบเรือดำน้ำ:face-fuchsia-poop-shape:
2022-12-20 20:47:14,หว่าง เอวใว,บทเรียนราคาแพง แต่หาคนผิดตัวจริงมาลงโทษไม่ใด้เชื่อสิ:love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture:
2022-12-20 20:47:19,Tone Muramasa,โดนขีปนาวุธยิงมั้งจ่มได้
2022-12-20 20:47:19,Kumpa Puintawee,"เรือรบ,,,,นะโว้ย,,,,ใม่ใช้,,,,เรือประมง"
2022-12-20 20:47:28,นายขนมครก,:face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes:
2022-12-20 20:47:31,คนช่างฝัน,ห้องเครื่องน้ำเข้าไปได้ไง
2022-12-20 20:47:33,อภิชญา,วิหารสูบ้านกู
2022-12-20 20:47:38,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,กรมอุตุนิยมวิทยาแจ้งก่อนออกเรือ ว่าสภาพอากาศเป็นไง แต่ก็ยังออกไป อยากให้ประเทศต้นทางของเรือ เข้ามาสอบสวนอย่างเครื่องบิน
2022-12-20 20:47:39,H Hddfkf,จะไปลบได้หรือแค่น้ำยังรับไม่ได้
2022-12-20 20:47:44,Narong Charoenying,ผบ.ทร. น่าจะแถลงว่าเรือรบไทย ชนกับกุ้งแล้วล่ม ยังน่าเชื่อกว่าโทษดินฟ้า อากาศ
2022-12-20 20:47:48,thunwa prakobsrikul,สึนามิ ยังพัดเรือขึ้นมาบนฝั่งเลยครับ มันจมยากมาก
2022-12-20 20:47:53,Kukiya Nenaissance,ถ้ามีคนจงใจทำให้น้ำเข้าเรือหละ
2022-12-20 20:47:53,lookky,เรือรบเมกาท่องทะเลมาทั่วโลกออกแบบให้ฝ่าพายุที่แรงกว่านี้ได้ นี้แค่คลื่นลมแรงแค่นี้ เสียชื่อเรือรบหมด
2022-12-20 20:47:54,mrxguys,กองทัพเรือมีกรมอุทกศาสตร์ทหารเรือนะ
2022-12-20 20:47:54,mata purra,นำกำลังพลเป็นร้อยกว่าคน ขึ้นเรือไปช่วยผู้ประสบภัย แต่อุปกรณ์ไม่เพียงพอ
2022-12-20 20:47:55,阿三,ราชการไทยวัวหายค่อยล้อมคอก
2022-12-20 20:47:55,mm mobile,เรือรบน้ะ
2022-12-20 20:47:58,magicmind,อารมณ์เคสแตงโมไหม แต่ยากกว่ามากเพราะใหญ่กว่ามาก
2022-12-20 20:47:58,Chalee M,ที่เสื้อชูชีพบนเรือไม่พอ ไม่ใช่ไม่มี แต่ไม่เตรียมให้พอต่างหาก มันจัดหา จัดยืมจากหน่วยอื่นได้ น่าสงสารผู้เสียชีวิตและครอบครัว
2022-12-20 20:47:58,ชัยพร ศรีสุวรรณ,คลื่น ลมแรง เรือเล็ก งดออกจากฝั่ง
2022-12-20 20:48:00,Gunnewtype,ผู้การเรือยังไงก็ผิดเต็มๆ
2022-12-20 20:48:01,Winwinๆ RedRabbit,บ.ผลิตเรือ เค้าจะคิดยังไง นายพลทหารเรือ ไทย บอกสาเหตุแค่นี้ ....
2022-12-20 20:48:03,สมบัติ ถินขาว,เอาแต่ของบไปซื้อไม่รูว่าวันเดือนปีหลายๆๆๆๆปีเคยออกไปรบอะไรไหมประเทศไทยเรามีแต่มิตรเอาเงินที่ไปซื้อมาใหช่วยคนไทยดีไหม
2022-12-20 20:48:11,medium,กรมอุติๆมีไว้เพื่อ ?
2022-12-20 20:48:15,Ewrtuiip Cbmfhhut,ผล.ทร.เจ้ากระทรวงจะแสดงความรับผิดชอบยังงัย ถือว่าเป็นการกระทำที่ประมาทมั้ยแค่เสื้อชูชีพสำหรับบุคลากรในเรือยังไม่พอแล้วยังมีหน้ามาอ้างว่าจะไปช่วยชาวบ้านอีก
2022-12-20 20:48:15,ดาวเนปจูน ข้อ(三)FAIYEN⛩️🔥,องค์ประกอบเข้าเงื่อนไข
2022-12-20 20:48:19,Naza myLove,ก้อเหมือนกับ ฮ.ตก ที่แก่งกระจาน เกิดจากปฏิบัติการเพื่อปกป้องผืนป่า ซึ่งทหาร มีหน้าที่เสียสละ
2022-12-20 20:48:22,Kanny C,สภาพจิตใจผู้พึ่งผ่านความเป็นความตาย หรือเห็นคนตายต่อหน้าน่ะค่ะ >< บางคนยังดูล่องลอยอ
2022-12-20 20:48:28,mm mobile,ย้ายทั้งหมดผู้การ
2022-12-20 20:48:34,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,Moskva เรือรัสเซียถูกยิงจมยังว่าปกติ แต่ของไทย ไม่ทันรบ จม
2022-12-20 20:48:36,นายขนมครก,:face-orange-frowning::face-orange-frowning::face-orange-frowning::face-orange-frowning::face-orange-frowning:
2022-12-20 20:48:42,Csc Cxcclo,ความประมาณของคนไทยงงเสื้อควรจะมีมากกว่าคนเพื่อไว้ไหม
2022-12-20 20:48:45,สมบัติ ถินขาว,นี่ขนาดออกไปฝึกยังตายขนาดนี้
2022-12-20 20:48:48,Nathapong,บ.เมกา ผู้ผลิตเรือ กุ้มขมับ จมเพราะคลื่น 4m
2022-12-20 20:48:50,Kumpa Puintawee,"เรือรบนะ,,,,ใม่ใช่เรือประมง,,,,ราคา,,,เท่าใร"
2022-12-20 20:49:05,Numb,ถ้าเอาเงินงบประมาณที่ซื้อเรือรบเรือดำน้ำมาพัฒนาคุณภาพชีวิตประมงชายฝั่งแทนป่านนี้ประมงไทยคงเป็นมหาอำนาจทางการประมงไปแล้ว:face-fuchsia-poop-shape:
2022-12-20 20:49:06,สมบัติ ถินขาว,ถ้ามีรบสงสัยตายทั้งกอง
2022-12-20 20:49:13,Youre,สรุป พลทหาร ทั้งนั้น ที่เสียชีวิต น่าสงสารมาก ครอบครัวเขาก็ยังไม่ได้ดีอะไรเลย ยังเหลื่อมล้ำอยู่
2022-12-20 20:49:13,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,มันต้องประกาศ ให้ชาวบ้านออกหา ใครหาเจอได้เงินรางวัล
2022-12-20 20:49:18,นายขนมครก,ไม่พอใจนะแต่ไม่กล้าพูดเยอะ
2022-12-20 20:49:19,Naza myLove,ในทะเลสภาพอากาศเป็นปัจจัยสำคัญสุดคับ
2022-12-20 20:49:19,Kukiya Nenaissance,ท่านโฆษกก็บอกว่าเป็นตายเท่ากัน นี่เท่ากับ ?
2022-12-20 20:49:20,阿三,ต่างประเทศผบทร.ต้องรับผิดชอบเต็ม
2022-12-20 20:49:21,หว่าง เอวใว,ยิ่งออกมาพูดเยอะยิ่งโชว์ความกาก อายประเทศเพื่อนบ้าน:love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture:
2022-12-20 20:49:23,Phanuwat Man,ฮอ เอาไว้โชวันเด็ก
2022-12-20 20:49:26,Cool Airny,อนาลโย สื่อสารได้ ดีกวา่ โฆษก
2022-12-20 20:49:27,Nathapong,เสียชื่อเสียง บ.ผู้ผลิต หมด
2022-12-20 20:49:27,คนช่างฝัน,2วัน
2022-12-20 20:49:29,magicmind,เหมือนเคสแตงโมแท้ๆอะ เหมือนพูดไรซ้ำ แค่เปลี่ยนเป็นทะเล
2022-12-20 20:49:35,นายขนมครก,เพราะมันยังไม่ชัดเจน
2022-12-20 20:49:42,Winwinๆ RedRabbit,ระดับ สั่งให้ออกเรือรบ มันต้องใครสั่ง ... ถามก่อน
2022-12-20 20:49:41,JrAEK Dc,🇺🇸🇹🇭🇨🇳🇯🇵
2022-12-20 20:49:42,mata purra,นำเรือออกไปทำอะไร กันแน่
2022-12-20 20:49:46,Oppoผู้บ่าวเหลือเลือก จากกาฬสินธุ์ Oppo,เรือรบนะไม่ใช่เรือหาปลามันจมง่ายขนาดนี้เลยเหรอ แบบนี้เวลารบมันจะไหวเหรอครับ.
2022-12-20 20:49:49,ชัยพร ศรีสุวรรณ,ไม่ได้กินน้ำ กี่วัน ถึงจะตาย
2022-12-20 20:49:51,สมบัติ ถินขาว,จะกินกันไปถึงไกนประชาชนจะอดตายกันหมดแล้ว
2022-12-20 20:49:53,ดาวเนปจูน ข้อ(三)FAIYEN⛩️🔥,ถูกต้องครับคุณอณาลโย
2022-12-20 20:49:55,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,อนาโย ไปเป็นโฆษกกองทัพ
2022-12-20 20:50:07,Nathapong,เรือชูชีพ ก็ไม่พอ?
2022-12-20 20:50:10,ไฟเย็นการยาง,ออกมาพูดใด้อะไร
2022-12-20 20:50:21,mata purra,เรือรบไม่ใช่เรือประมง
2022-12-20 20:50:23,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,พรุชูชืพไม่มีหรอ
2022-12-20 20:50:23,สมบัติ ถินขาว,ออกทีค่าอะไรๆๆๆเยอะไปหมดกินกันเข้าไป
2022-12-20 20:50:23,thunwa prakobsrikul,มีประเทศไหนบ้างครับ ที่เรือรบล่มเพราะคลื่นแรง?
2022-12-20 20:50:25,Kantaprat Sirasittiwat,ต้องมีสิ่งอื่น รับผิดชอบ ต้องทำทุกอย่าง ให้มีสิ่งอื่น รับผิดชอบ
2022-12-20 20:50:25,lookky,งงในงง คือเกณฑ์ทหารเรือที่ว่ายน้ำไม่เป็นแต่ไม่สอนว่ายให้รอดก่อนให้ขึ้นประจำเรือ
2022-12-20 20:50:32,หว่าง เอวใว,เวียดนามล้อยันโหลนบวช:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:
2022-12-20 20:50:51,阿三,ประเทศกูมี
2022-12-20 20:50:53,Nay Nima,แดกกระทั่งเสื้อชูชีพ
2022-12-20 20:50:54,Nathapong,@thunwa prakobsrikul ประเทศไทยครับ
2022-12-20 20:50:55,medium,ช่วงนี้ลมเเรงบนบกยืนยังไม่ไหว
2022-12-20 20:50:58,MARSOC,มันไปกู้เรือไม่ใช่กู้คน
2022-12-20 20:50:59,สมบัติ ถินขาว,เจออุบัตครั่งนี้อายไปทั้งโลกน่าอายเชอะ
2022-12-20 20:51:00,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,เวียดนาม พม่า กัมพูชา หัวเราะลั่นแล้ว555555
2022-12-20 20:51:08,ชลธิชา ขันธวิธิ,พายุแรงขนาดนี้จะออกฝึกทำมัยต้องเอาเรื่องคนสั่ง
2022-12-20 20:51:15,Kumpa Puintawee,"แดกมาก,,,เวรกรรมมีจริง,,,,ดูกันชาตินี่,,,ใม่ต้องดูชาติหน้า,,,,ใงละ"
2022-12-20 20:51:18,นายขนมครก,ไม่ชอบโดสเลยวะ
2022-12-20 20:51:19,บรู๊ค ลินน์ NY,หาความจริงไม่ได้หรอก เมืองไทย ตุยเย่ๆๆๆ
2022-12-20 20:51:22,Nathapong,เรือฉุกเฉิน ก็ไม่พอ?
2022-12-20 20:51:24,สมบัติ ถินขาว,มีช฿ยังตายเชอะ
2022-12-20 20:51:24,นายขนมครก,:body-blue-raised-arms:
2022-12-20 20:51:35,รวี เล็กสุวรรณกุล,สงสัยครับ ทำไมแพกู้ภัยอันนี้มีคนแค่คนเดียวที่ขึ้นครับ
2022-12-20 20:51:38,Numb,ขอถามว่ากองทัพเรือต้องของบประมาณจัดซื้อจัดจ้างการต่อเรือรบอีกใช่มั้ย เมื่อไหร่ และราคาเท่าไหร่อีก:face-blue-covering-eyes:
2022-12-20 20:51:41,สุรศักดิ์ ราชเมืองมูล,วันนี้กองทัพอยากได้เอฟ 35ก่อปล่อยให้พม่าบุกมาก่อน
2022-12-20 20:51:42,medium,สงสัยเขมรปาระเบิดใส่เลยจม 555
2022-12-20 20:51:46,mata purra,มูเตลู
2022-12-20 20:51:46,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,ทำไมไม่ของบ ซื้อ Apple Watch ให้พลทหารประจำเรือ
2022-12-20 20:52:09,สมบัติ ถินขาว,นรึเบดเอามาให้จัดงานวีนเด็ก
2022-12-20 20:52:11,อํานาจ ศรีชะตา,ไม่ต้องมาโฆษณาหรอกหารูปให้ได้ก่อนหาลูกน้องให้ได้ก่อนอาจารย์พิธีกรเรือสุโขทัยจมไปหรือไม่ใช่ธรรมดาแล้วนะ
2022-12-20 20:52:15,สุรศักดิ์ ราชเมืองมูล,อยากได้เรือรำใหม่ ก็ปล่อยให้เรือเก่าจมก่อน
2022-12-20 20:52:20,สมบัติ ถินขาว,ทรหมดสภาพ
2022-12-20 20:52:23,ดาวเนปจูน ข้อ(三)FAIYEN⛩️🔥,ได้ซ่อมบำรุงจริงรึป่าว
2022-12-20 20:52:34,lookky,ห่วงยางไว้ช่วยคนตกน้ำจากอุบัติเหตุโยนให้เกาะ ส่วนเสื้อชูชีพไว้ใช้ตอนเรือจม แล้วว่ายไปแพชูชีพอีกที
2022-12-20 20:52:39,Youre,@𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚 ประชาชนคนไทยกินแต่มาม่า จนจะฟอกไต อยู่ละปัดโธ่ โอหัง 55
2022-12-20 20:52:44,สุรศักดิ์ ราชเมืองมูล,ตลกมาก เรือรบไทยโดนคลื่น ก็จม
2022-12-20 20:52:48,บรู๊ค ลินน์ NY,เอาไปกำจัดสวะ ดีก่า
2022-12-20 20:52:49,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,พูดเรื่อง เรือรั่วหน่อย
2022-12-20 20:52:49,mrxguys,ทำไมดูพลเรือนมีความรู้มากกว่าทหาร
2022-12-20 20:52:50,Kukiya Nenaissance,เรือไม่ได้โดนโจมตีใช่ไหม
2022-12-20 20:52:51,Naza myLove,ขนาดเรือจะไปรับคนขึ้นมา ยังยากเลย เอาจริงๆ ตอนสงครามหากเรือถูกเรือดำน้ำจม ทหารที่รอด จะไม่มีใครมาช่วย เพราะว่าเสี่ยงที่จะถูกจมอีก
2022-12-20 20:52:55,Kumpa Puintawee,"1500,,,ใม้ล,,,ทเลนี่มีนาวีนี่,,,เฝ้า,,,,ตีน,,,,จีนเท่า,,,,เต้มบ้าน,,,,เต้มเมือง,,,คคคคคค"
2022-12-20 20:53:00,สายบัว,นั้นหน่ะสิ ที่ว่าซ่อมจริงเปล่า
2022-12-20 20:53:05,Nathapong,เอาจริง ซ่อม รึเปล่า?
2022-12-20 20:53:10,Winwinๆ RedRabbit,เรือลำนี้ ระดับ ต่อต้านเรือดำน้ำ เลยนะ
2022-12-20 20:53:16,thunwa prakobsrikul,การเดินทางไปร่วมงานวันเกิด เป็นภารกิจของเรือลำนี้มั้ยครับ?
2022-12-20 20:53:19,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,ขายขี้หน้าทั้งโลก
2022-12-20 20:53:27,สมบัติ ถินขาว,ในหลวงเคยบอกขึ้นบินดูก็เห็นท้องทรายแล้วยีงยากจะซื้อเหอ
2022-12-20 20:53:31,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,อเมริกาเข้ามาช่วยยังตอนนี้
2022-12-20 20:53:36,สุรศักดิ์ ราชเมืองมูล,เรือรบไทย จม ตลกมากครับพี่
2022-12-20 20:53:36,mata purra,เรือล่มในหนอง เงินทอนจะไปไหน เป็นประเทศที่ไม่ให้คุณค่ากับชีวิตคนในชาติ เหมือนประเทศที่พัฒนาแล้ว
2022-12-20 20:53:41,กะลา นีเซียร์,ประเทศ กะลา
2022-12-20 20:53:41,คนช่างฝัน,หน่วยควบคุมความเสียหายบนเรือ
2022-12-20 20:53:42,Nathapong,ตำรวจ ยังมีคดี ซ่อมเครื่องบิน
2022-12-20 20:53:42,อํานาจ ศรีชะตา,นั่นมันคือเรือรบนะอาจารย์อาจารย์ก็ดูแล้วว่ามันคืออะไรน่าจะเป็นจรวดยิงมาใส่ใต้ท้องเรือ
2022-12-20 20:53:47,Numb,ไปรบกับใครที่ไหน:face-fuchsia-poop-shape:เห็นแต่ซ้อมรบเสียเงินภาษีประชาชนไปเปล่าๆ
2022-12-20 20:53:48,Narong Charoenying,วันหลังอย่านำเรือรบ ไปไล่เรือประมงประเทศเพื่อนบ้านน่ะครับ เจอหนังสติ้กยิงจมหมดแน่นอน
2022-12-20 20:53:49,Youre,@𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚 เราว่าอย่าไปเป็นทหารเรือ เถอะ อันตราย เราจะไปรบกับใคร เอาคนในชาติให้แข็งแรงก่อน บ้านเมืองเราต้องปลูกข้าว แลก เรือรบ นะ
2022-12-20 20:53:54,หลานย่าโม โคราช,บรูไน 0 - 3 ไทย
2022-12-20 20:53:56,MONMON PARK,ก็ งง เอ้าล่มได้ไง เรือรบ คงเหมือนเครื่องยินรบ ไม่พร้อมเข้าไม่ออก 
2022-12-20 20:54:01,นายขนมครก,อายเขาจริงนั่นแหละไม่ทันรบจมสะแล้ว
